77 56.0 0.0245535714286 102.797045 1.0[[ 0.12405563]][[ 0.99999273]][[ 0.99999809]][[ 0.84905565]][[ 0.00048649]][[ 0.99998545]]
111 56.0 0.0353954081633 241.177342534 1.0[[ 0.1007952]][[ 0.99999088]][[ 0.99999845]][[ 0.90714208]][[ 0.00039528]][[ 0.99998176]]
72 46.0 0.0340264650284 133.599544789 1.0[[ 0.07753477]][[ 0.99999368]][[ 0.99999881]][[ 0.89583274]][[ 0.00030406]][[ 0.99998736]]
226 96.0 0.0245225694444 157.307944749 1.2[[ 0.17832997]][[ 0.99998223]][[ 0.99999726]][[ 0.91636227]][[ 0.00069933]][[ 0.99996447]]
261 90.0 0.0322222222222 233.961272358 1.0[[ 0.16282302]][[ 0.99998045]][[ 0.9999975]][[ 0.93159484]][[ 0.00063852]][[ 0.99996089]]
102 56.0 0.0325255102041 144.531962728 1.0[[ 0.1007952]][[ 0.99999141]][[ 0.99999845]][[ 0.90076258]][[ 0.00039528]][[ 0.99998283]]
63 40.0 0.039375 402.150015654 1.0[[ 0.1007952]][[ 0.99999422]][[ 0.99999845]][[ 0.84523732]][[ 0.00039528]][[ 0.99998843]]
103 56.0 0.0328443877551 289.005862928 1.0[[ 0.13956259]][[ 0.99999106]][[ 0.99999785]][[ 0.86363529]][[ 0.0005473]][[ 0.99998211]]
107 56.0 0.0341198979592 262.336695872 1.0[[ 0.12405563]][[ 0.99999094]][[ 0.99999809]][[ 0.88235199]][[ 0.00048649]][[ 0.99998188]]
32 36.0 0.0246913580247 186.303555073 1.05882352941[[ 0.07753477]][[ 0.99999636]][[ 0.99999881]][[ 0.80392097]][[ 0.00030406]][[ 0.99999273]]
57 40.0 0.035625 283.661775499 1.0[[ 0.08528825]][[ 0.99999469]][[ 0.99999869]][[ 0.8589737]][[ 0.00033446]][[ 0.99998939]]
18 22.0 0.0371900826446 359.431513746 1.0[[ 0.06202782]][[ 0.99999773]][[ 0.99999905]][[ 0.73333286]][[ 0.00024325]][[ 0.99999547]]
47 36.0 0.0362654320988 238.568042655 1.0[[ 0.06978129]][[ 0.99999553]][[ 0.99999893]][[ 0.86363583]][[ 0.00027365]][[ 0.99999106]]
47 52.0 0.0173816568047 182.23311896 1.0[[ 0.08528825]][[ 0.99999493]][[ 0.99999869]][[ 0.8513507]][[ 0.00033446]][[ 0.99998986]]
53 42.0 0.0300453514739 421.096057435 1.05[[ 0.10854868]][[ 0.99999469]][[ 0.99999833]][[ 0.8133325]][[ 0.00042568]][[ 0.99998939]]
141 60.0 0.0391666666667 301.678969951 1.0[[ 0.13180911]][[ 0.99998873]][[ 0.99999797]][[ 0.90116178]][[ 0.0005169]][[ 0.99997746]]
11 24.0 0.0190972222222 445.197551268 1.0[[ 0.06202782]][[ 0.99999809]][[ 0.99999905]][[ 0.66666619]][[ 0.00024325]][[ 0.99999618]]
42 44.0 0.021694214876 491.652485437 1.0[[ 0.09304172]][[ 0.99999541]][[ 0.99999857]][[ 0.8153839]][[ 0.00036487]][[ 0.99999082]]
60 70.0 0.0122448979592 75.6186585648 1.0[[ 0.15506954]][[ 0.99999308]][[ 0.99999762]][[ 0.79166547]][[ 0.00060812]][[ 0.99998617]]
50 36.0 0.0385802469136 438.986536731 1.0[[ 0.07753477]][[ 0.99999529]][[ 0.99999881]][[ 0.85507187]][[ 0.00030406]][[ 0.99999058]]
130 62.0 0.0338189386056 252.134943174 1.0[[ 0.11630215]][[ 0.99998945]][[ 0.99999821]][[ 0.90740651]][[ 0.00045609]][[ 0.99997889]]
125 58.0 0.0371581450654 248.170620412 1.0[[ 0.16282302]][[ 0.99998951]][[ 0.9999975]][[ 0.86451488]][[ 0.00063852]][[ 0.99997901]]
100 56.0 0.031887755102 206.512972671 1.0[[ 0.14731606]][[ 0.99999118]][[ 0.99999773]][[ 0.85271205]][[ 0.00057771]][[ 0.99998235]]
44 34.0 0.038062283737 503.976850783 1.0[[ 0.06978129]][[ 0.99999577]][[ 0.99999893]][[ 0.85483817]][[ 0.00027365]][[ 0.99999153]]
54 56.0 0.0172193877551 123.823501868 1.0[[ 0.13180911]][[ 0.99999404]][[ 0.99999797]][[ 0.79517971]][[ 0.0005169]][[ 0.99998808]]
87 64.0 0.021240234375 259.14593963 1.0[[ 0.15506954]][[ 0.99999165]][[ 0.99999762]][[ 0.83333214]][[ 0.00060812]][[ 0.99998331]]
257 96.0 0.0278862847222 209.680014164 1.11627906977[[ 0.17057649]][[ 0.99998045]][[ 0.99999738]][[ 0.92810326]][[ 0.00066893]][[ 0.99996089]]
127 60.0 0.0352777777778 211.613906338 1.0[[ 0.17057649]][[ 0.99998927]][[ 0.99999738]][[ 0.86075818]][[ 0.00066893]][[ 0.99997854]]
58 50.0 0.0232 518.141060211 1.0[[ 0.10854868]][[ 0.99999416]][[ 0.99999833]][[ 0.8333325]][[ 0.00042568]][[ 0.99998831]]
42 34.0 0.0363321799308 244.586853857 1.0[[ 0.05427434]][[ 0.99999601]][[ 0.99999917]][[ 0.88333292]][[ 0.00021284]][[ 0.99999201]]
22 28.0 0.0280612244898 472.832729554 1.0[[ 0.06202782]][[ 0.99999732]][[ 0.99999905]][[ 0.78378331]][[ 0.00024325]][[ 0.99999463]]
10 20.0 0.025 1250.19572962 1.0[[ 0.05427434]][[ 0.99999833]][[ 0.99999917]][[ 0.66666625]][[ 0.00021284]][[ 0.99999666]]
132 94.0 0.0149388863739 128.571079485 1.09302325581[[ 0.26361822]][[ 0.99998724]][[ 0.99999595]][[ 0.81110908]][[ 0.0010338]][[ 0.99997448]]
137 66.0 0.03145087236 163.941308067 1.03125[[ 0.19383692]][[ 0.99998831]][[ 0.99999702]][[ 0.85379968]][[ 0.00076014]][[ 0.99997663]]
75 54.0 0.0257201646091 142.648667723 1.03846153846[[ 0.14731606]][[ 0.99999273]][[ 0.99999773]][[ 0.81553285]][[ 0.00057771]][[ 0.99998545]]
17 24.0 0.0295138888889 341.727955334 1.0[[ 0.05427434]][[ 0.99999779]][[ 0.99999917]][[ 0.76666625]][[ 0.00021284]][[ 0.99999559]]
86 46.0 0.0406427221172 208.405657821 1.0[[ 0.1007952]][[ 0.99999267]][[ 0.99999845]][[ 0.88181741]][[ 0.00039528]][[ 0.99998533]]
119 90.0 0.0146913580247 47.8899060989 1.02272727273[[ 0.17832997]][[ 0.99998879]][[ 0.99999726]][[ 0.86060469]][[ 0.00069933]][[ 0.99997758]]
59 44.0 0.0304752066116 193.923898551 1.0[[ 0.11630215]][[ 0.99999422]][[ 0.99999821]][[ 0.81707228]][[ 0.00045609]][[ 0.99998843]]
76 44.0 0.0392561983471 263.836601667 1.0[[ 0.07753477]][[ 0.9999935]][[ 0.99999881]][[ 0.8989893]][[ 0.00030406]][[ 0.999987]]
70 62.0 0.0182101977107 205.928430703 1.06896551724[[ 0.13180911]][[ 0.99999291]][[ 0.99999797]][[ 0.83333232]][[ 0.0005169]][[ 0.99998581]]
67 54.0 0.0229766803841 272.414707858 1.0[[ 0.07753477]][[ 0.99999374]][[ 0.99999881]][[ 0.89473625]][[ 0.00030406]][[ 0.99998748]]
139 76.0 0.0240650969529 153.207403426 1.02702702703[[ 0.18608345]][[ 0.99998796]][[ 0.99999714]][[ 0.86516711]][[ 0.00072974]][[ 0.99997591]]
67 48.0 0.0290798611111 173.662739906 1.0[[ 0.11630215]][[ 0.99999362]][[ 0.99999821]][[ 0.83695563]][[ 0.00045609]][[ 0.99998724]]
46 34.0 0.0397923875433 252.056500612 1.0[[ 0.08528825]][[ 0.99999553]][[ 0.99999869]][[ 0.82812434]][[ 0.00033446]][[ 0.99999106]]
84 70.0 0.0171428571429 178.694304175 1.16666666667[[ 0.14731606]][[ 0.99999171]][[ 0.99999773]][[ 0.84166553]][[ 0.00057771]][[ 0.99998343]]
85 48.0 0.0368923611111 232.650048294 1.0[[ 0.11630215]][[ 0.99999255]][[ 0.99999821]][[ 0.86363547]][[ 0.00045609]][[ 0.9999851]]
64 56.0 0.0204081632653 234.750090854 1.0[[ 0.09304172]][[ 0.99999374]][[ 0.99999857]][[ 0.87096703]][[ 0.00036487]][[ 0.99998748]]
44 40.0 0.0275 170.216176043 1.0[[ 0.09304172]][[ 0.99999541]][[ 0.99999857]][[ 0.8153839]][[ 0.00036487]][[ 0.99999082]]
96 50.0 0.0384 319.872523751 1.0[[ 0.11630215]][[ 0.99999183]][[ 0.99999821]][[ 0.87704829]][[ 0.00045609]][[ 0.99998366]]
88 46.0 0.0415879017013 245.636302785 1.0[[ 0.10854868]][[ 0.99999249]][[ 0.99999833]][[ 0.87499917]][[ 0.00042568]][[ 0.99998498]]
196 96.0 0.0212673611111 87.4799712459 1.04347826087[[ 0.24035779]][[ 0.99998355]][[ 0.9999963]][[ 0.87346754]][[ 0.00094258]][[ 0.99996709]]
157 74.0 0.0286705624543 222.186771599 1.05714285714[[ 0.17057649]][[ 0.99998706]][[ 0.99999738]][[ 0.88717818]][[ 0.00066893]][[ 0.99997413]]
113 60.0 0.0313888888889 254.949493159 1.0[[ 0.16282302]][[ 0.99999016]][[ 0.9999975]][[ 0.85416541]][[ 0.00063852]][[ 0.99998033]]
149 62.0 0.0387617065557 117.940406467 1.0[[ 0.13180911]][[ 0.9999882]][[ 0.99999797]][[ 0.90607633]][[ 0.0005169]][[ 0.99997639]]
134 76.0 0.0231994459834 147.939995472 1.02702702703[[ 0.2015904]][[ 0.99998814]][[ 0.9999969]][[ 0.84970943]][[ 0.00079055]][[ 0.99997627]]
75 56.0 0.0239158163265 157.23739305 1.03703703704[[ 0.14731606]][[ 0.99999267]][[ 0.99999773]][[ 0.81730656]][[ 0.00057771]][[ 0.99998533]]
130 60.0 0.0361111111111 135.370122556 1.0[[ 0.13180911]][[ 0.99998939]][[ 0.99999797]][[ 0.89440892]][[ 0.0005169]][[ 0.99997878]]
33 36.0 0.025462962963 245.57300773 1.0[[ 0.10854868]][[ 0.99999607]][[ 0.99999833]][[ 0.7307684]][[ 0.00042568]][[ 0.99999213]]
73 58.0 0.0217003567182 502.201254203 1.11538461538[[ 0.12405563]][[ 0.99999291]][[ 0.99999809]][[ 0.84465924]][[ 0.00048649]][[ 0.99998581]]
106 80.0 0.0165625 122.594854596 1.21212121212[[ 0.17057649]][[ 0.99998992]][[ 0.99999738]][[ 0.85033882]][[ 0.00066893]][[ 0.99997985]]
116 58.0 0.0344827586207 125.138816437 1.0[[ 0.12405563]][[ 0.99999034]][[ 0.99999809]][[ 0.89041]][[ 0.00048649]][[ 0.99998068]]
20 62.0 0.00520291363163 112.421654123 1.0[[ 0.14731606]][[ 0.99999577]][[ 0.99999773]][[ 0.63461425]][[ 0.00057771]][[ 0.99999153]]
19 26.0 0.0281065088757 426.804000087 1.0[[ 0.05427434]][[ 0.99999762]][[ 0.99999917]][[ 0.78787837]][[ 0.00021284]][[ 0.99999523]]
78 56.0 0.0248724489796 250.670565105 1.0[[ 0.10854868]][[ 0.99999279]][[ 0.99999833]][[ 0.86915804]][[ 0.00042568]][[ 0.99998557]]
52 48.0 0.0225694444444 429.567842665 1.0[[ 0.13180911]][[ 0.9999944]][[ 0.99999797]][[ 0.77921977]][[ 0.0005169]][[ 0.99998879]]
133 62.0 0.0345993756504 311.110813331 1.0[[ 0.12405563]][[ 0.99998921]][[ 0.99999809]][[ 0.90302935]][[ 0.00048649]][[ 0.99997842]]
78 42.0 0.0442176870748 171.981948128 1.0[[ 0.08528825]][[ 0.99999338]][[ 0.99999869]][[ 0.88999934]][[ 0.00033446]][[ 0.99998676]]
63 42.0 0.0357142857143 147.805416078 1.0[[ 0.08528825]][[ 0.99999428]][[ 0.99999869]][[ 0.87058758]][[ 0.00033446]][[ 0.99998855]]
168 70.0 0.0342857142857 204.750604437 1.06060606061[[ 0.14731606]][[ 0.9999867]][[ 0.99999773]][[ 0.90686161]][[ 0.00057771]][[ 0.99997341]]
233 96.0 0.0252821180556 223.573310275 1.06666666667[[ 0.23260431]][[ 0.9999814]][[ 0.99999642]][[ 0.89361523]][[ 0.00091217]][[ 0.9999628]]
137 70.0 0.0279591836735 358.275000403 1.06060606061[[ 0.11630215]][[ 0.99998879]][[ 0.99999821]][[ 0.9132939]][[ 0.00045609]][[ 0.99997758]]
21 24.0 0.0364583333333 414.103201509 1.0[[ 0.05427434]][[ 0.99999756]][[ 0.99999917]][[ 0.79411723]][[ 0.00021284]][[ 0.99999511]]
65 62.0 0.0169094693028 124.760202881 1.10714285714[[ 0.15506954]][[ 0.99999302]][[ 0.99999762]][[ 0.79381324]][[ 0.00060812]][[ 0.99998605]]
50 44.0 0.025826446281 353.30291686 1.04761904762[[ 0.10854868]][[ 0.99999481]][[ 0.99999833]][[ 0.80821834]][[ 0.00042568]][[ 0.99998963]]
98 52.0 0.0362426035503 117.816469643 1.0[[ 0.1007952]][[ 0.99999177]][[ 0.99999845]][[ 0.89599922]][[ 0.00039528]][[ 0.99998355]]
79 46.0 0.0373345935728 268.631428001 1.0[[ 0.09304172]][[ 0.99999314]][[ 0.99999857]][[ 0.88349443]][[ 0.00036487]][[ 0.99998629]]
49 38.0 0.0339335180055 630.023576713 1.0[[ 0.06978129]][[ 0.99999535]][[ 0.99999893]][[ 0.86956468]][[ 0.00027365]][[ 0.9999907]]
53 46.0 0.0250472589792 557.034002517 1.04545454545[[ 0.06978129]][[ 0.99999487]][[ 0.99999893]][[ 0.88311635]][[ 0.00027365]][[ 0.99998975]]
42 34.0 0.0363321799308 635.842957986 1.0[[ 0.07753477]][[ 0.99999583]][[ 0.99999881]][[ 0.83333274]][[ 0.00030406]][[ 0.99999165]]
84 66.0 0.0192837465565 107.913097512 1.06451612903[[ 0.13180911]][[ 0.99999195]][[ 0.99999797]][[ 0.85593119]][[ 0.0005169]][[ 0.9999839]]
13 30.0 0.0144444444444 792.329001352 1.0[[ 0.07753477]][[ 0.99999767]][[ 0.99999881]][[ 0.65517182]][[ 0.00030406]][[ 0.99999535]]
55 40.0 0.034375 458.363595918 1.0[[ 0.09304172]][[ 0.99999475]][[ 0.99999857]][[ 0.84210455]][[ 0.00036487]][[ 0.99998951]]
69 44.0 0.0356404958678 298.945052128 1.0[[ 0.11630215]][[ 0.99999362]][[ 0.99999821]][[ 0.83695563]][[ 0.00045609]][[ 0.99998724]]
77 64.0 0.018798828125 267.236882987 1.06666666667[[ 0.17057649]][[ 0.99999213]][[ 0.99999738]][[ 0.79999869]][[ 0.00066893]][[ 0.99998426]]
36 34.0 0.0311418685121 276.202702726 1.0[[ 0.08528825]][[ 0.99999612]][[ 0.99999869]][[ 0.79629564]][[ 0.00033446]][[ 0.99999225]]
224 98.0 0.0233236151603 147.819596714 1.16666666667[[ 0.19383692]][[ 0.99998217]][[ 0.99999702]][[ 0.90875763]][[ 0.00076014]][[ 0.99996435]]
45 34.0 0.0389273356401 529.250942966 1.0[[ 0.07753477]][[ 0.99999565]][[ 0.99999881]][[ 0.84126925]][[ 0.00030406]][[ 0.9999913]]
10 22.0 0.0206611570248 855.557354458 1.0[[ 0.06202782]][[ 0.99999821]][[ 0.99999905]][[ 0.63636316]][[ 0.00024325]][[ 0.99999642]]
74 52.0 0.0273668639053 289.821448669 1.04[[ 0.1007952]][[ 0.9999932]][[ 0.99999845]][[ 0.87128635]][[ 0.00039528]][[ 0.99998641]]
47 40.0 0.029375 445.401854609 1.0[[ 0.07753477]][[ 0.99999535]][[ 0.99999881]][[ 0.85294058]][[ 0.00030406]][[ 0.9999907]]
48 42.0 0.0272108843537 178.491650624 1.0[[ 0.10854868]][[ 0.99999499]][[ 0.99999833]][[ 0.79999917]][[ 0.00042568]][[ 0.99998998]]
69 46.0 0.0326086956522 184.248894183 1.0[[ 0.11630215]][[ 0.99999356]][[ 0.99999821]][[ 0.83870878]][[ 0.00045609]][[ 0.99998712]]
159 82.0 0.0236466389054 137.589009415 1.17142857143[[ 0.18608345]][[ 0.99998659]][[ 0.99999714]][[ 0.88059558]][[ 0.00072974]][[ 0.99997317]]
68 42.0 0.0385487528345 253.785535979 1.0[[ 0.08528825]][[ 0.99999398]][[ 0.99999869]][[ 0.87777712]][[ 0.00033446]][[ 0.99998796]]
123 58.0 0.0365636147444 139.87858765 1.0[[ 0.14731606]][[ 0.99998975]][[ 0.99999773]][[ 0.87581586]][[ 0.00057771]][[ 0.99997949]]
56 42.0 0.031746031746 212.521700834 1.0[[ 0.11630215]][[ 0.99999446]][[ 0.99999821]][[ 0.80769141]][[ 0.00045609]][[ 0.99998891]]
88 62.0 0.0228928199792 143.296653228 1.06896551724[[ 0.10854868]][[ 0.99999201]][[ 0.99999833]][[ 0.8833325]][[ 0.00042568]][[ 0.99998402]]
77 52.0 0.0284763313609 277.13709839 1.04[[ 0.11630215]][[ 0.99999291]][[ 0.99999821]][[ 0.85576834]][[ 0.00045609]][[ 0.99998581]]
53 42.0 0.0300453514739 700.323020287 1.0[[ 0.08528825]][[ 0.99999487]][[ 0.99999869]][[ 0.85333268]][[ 0.00033446]][[ 0.99998975]]
85 64.0 0.020751953125 145.566354842 1.06666666667[[ 0.13180911]][[ 0.99999195]][[ 0.99999797]][[ 0.85593119]][[ 0.0005169]][[ 0.9999839]]
23 32.0 0.0224609375 450.507473412 1.0[[ 0.06978129]][[ 0.99999708]][[ 0.99999893]][[ 0.77499946]][[ 0.00027365]][[ 0.99999416]]
137 86.0 0.0185235262304 233.910077852 1.10256410256[[ 0.19383692]][[ 0.99998772]][[ 0.99999702]][[ 0.86187696]][[ 0.00076014]][[ 0.99997544]]
29 32.0 0.0283203125 335.861554387 1.0[[ 0.06978129]][[ 0.99999672]][[ 0.99999893]][[ 0.80434729]][[ 0.00027365]][[ 0.99999344]]
46 48.0 0.0199652777778 644.238593709 1.0[[ 0.09304172]][[ 0.99999505]][[ 0.99999857]][[ 0.8309852]][[ 0.00036487]][[ 0.9999901]]
142 60.0 0.0394444444444 270.47892069 1.0[[ 0.1007952]][[ 0.99998891]][[ 0.99999845]][[ 0.92485472]][[ 0.00039528]][[ 0.99997782]]
160 68.0 0.0346020761246 107.621313569 1.0[[ 0.14731606]][[ 0.99998724]][[ 0.99999773]][[ 0.90256297]][[ 0.00057771]][[ 0.99997448]]
84 46.0 0.0396975425331 144.204790699 1.0[[ 0.08528825]][[ 0.99999291]][[ 0.99999869]][[ 0.89814749]][[ 0.00033446]][[ 0.99998581]]
76 44.0 0.0392561983471 443.605467093 1.0[[ 0.08528825]][[ 0.99999344]][[ 0.99999869]][[ 0.88888823]][[ 0.00033446]][[ 0.99998688]]
43 36.0 0.0331790123457 371.271920565 1.0[[ 0.1007952]][[ 0.99999553]][[ 0.99999845]][[ 0.79032181]][[ 0.00039528]][[ 0.99999106]]
19 36.0 0.0146604938272 522.334841614 1.05882352941[[ 0.05427434]][[ 0.99999732]][[ 0.99999917]][[ 0.81578906]][[ 0.00021284]][[ 0.99999463]]
120 76.0 0.0207756232687 92.7257916786 1.0[[ 0.21709736]][[ 0.99998885]][[ 0.99999666]][[ 0.8238977]][[ 0.00085136]][[ 0.9999777]]
101 52.0 0.0373520710059 395.521717878 1.0[[ 0.10854868]][[ 0.99999153]][[ 0.99999833]][[ 0.89062417]][[ 0.00042568]][[ 0.99998307]]
66 64.0 0.01611328125 123.054790799 1.0[[ 0.14731606]][[ 0.99999296]][[ 0.99999773]][[ 0.80807968]][[ 0.00057771]][[ 0.99998593]]
183 90.0 0.0225925925926 54.4362566194 1.02272727273[[ 0.16282302]][[ 0.9999851]][[ 0.9999975]][[ 0.90829569]][[ 0.00063852]][[ 0.99997019]]
39 30.0 0.0433333333333 274.123911022 1.0[[ 0.06202782]][[ 0.99999624]][[ 0.99999905]][[ 0.85454498]][[ 0.00024325]][[ 0.99999249]]
164 96.0 0.0177951388889 175.831588084 1.17073170732[[ 0.13956259]][[ 0.99998623]][[ 0.99999785]][[ 0.91549188]][[ 0.0005473]][[ 0.99997246]]
61 68.0 0.0131920415225 274.870153051 1.13333333333[[ 0.13180911]][[ 0.99999326]][[ 0.99999797]][[ 0.82291565]][[ 0.0005169]][[ 0.99998653]]
123 74.0 0.02246165084 249.753935224 1.0[[ 0.2015904]][[ 0.99998885]][[ 0.9999969]][[ 0.83850777]][[ 0.00079055]][[ 0.9999777]]
122 58.0 0.0362663495838 146.319953863 1.0[[ 0.12405563]][[ 0.99998998]][[ 0.99999809]][[ 0.89473589]][[ 0.00048649]][[ 0.99997997]]
63 42.0 0.0357142857143 321.432785883 1.0[[ 0.08528825]][[ 0.99999428]][[ 0.99999869]][[ 0.87058758]][[ 0.00033446]][[ 0.99998855]]
47 36.0 0.0362654320988 670.925181707 1.0[[ 0.06978129]][[ 0.99999553]][[ 0.99999893]][[ 0.86363583]][[ 0.00027365]][[ 0.99999106]]
199 90.0 0.0245679012346 83.5088237059 1.04651162791[[ 0.2015904]][[ 0.99998384]][[ 0.9999969]][[ 0.893876]][[ 0.00079055]][[ 0.99996769]]
161 86.0 0.0217685235262 195.040101994 1.13157894737[[ 0.18608345]][[ 0.99998635]][[ 0.99999714]][[ 0.8829254]][[ 0.00072974]][[ 0.99997269]]
12 20.0 0.03 434.007904181 1.0[[ 0.03876738]][[ 0.99999833]][[ 0.9999994]][[ 0.7826084]][[ 0.00015203]][[ 0.99999666]]
25 28.0 0.031887755102 759.087678501 1.0[[ 0.05427434]][[ 0.9999972]][[ 0.99999917]][[ 0.82499958]][[ 0.00021284]][[ 0.9999944]]
50 40.0 0.03125 383.971543471 1.0[[ 0.10854868]][[ 0.99999493]][[ 0.99999833]][[ 0.80281607]][[ 0.00042568]][[ 0.99998986]]
199 76.0 0.0344529085873 204.168377367 1.0[[ 0.17057649]][[ 0.9999845]][[ 0.99999738]][[ 0.90756171]][[ 0.00066893]][[ 0.999969]]
55 44.0 0.0284090909091 333.258297868 1.04761904762[[ 0.10854868]][[ 0.99999452]][[ 0.99999833]][[ 0.82051199]][[ 0.00042568]][[ 0.99998903]]
63 40.0 0.039375 312.637472124 1.0[[ 0.08528825]][[ 0.99999434]][[ 0.99999869]][[ 0.86904696]][[ 0.00033446]][[ 0.99998867]]
180 82.0 0.0267697798929 105.219558283 1.0[[ 0.20934388]][[ 0.99998515]][[ 0.99999678]][[ 0.87837677]][[ 0.00082096]][[ 0.99997031]]
133 60.0 0.0369444444444 137.700717643 1.0[[ 0.12405563]][[ 0.99998927]][[ 0.99999809]][[ 0.90243807]][[ 0.00048649]][[ 0.99997854]]
123 62.0 0.0319979188345 146.599082066 1.0[[ 0.15506954]][[ 0.99998957]][[ 0.99999762]][[ 0.87096655]][[ 0.00060812]][[ 0.99997913]]
80 46.0 0.0378071833648 175.049695334 1.0[[ 0.11630215]][[ 0.99999291]][[ 0.99999821]][[ 0.85576834]][[ 0.00045609]][[ 0.99998581]]
174 76.0 0.0301246537396 215.321911001 1.02702702703[[ 0.16282302]][[ 0.99998605]][[ 0.9999975]][[ 0.9014072]][[ 0.00063852]][[ 0.9999721]]
172 68.0 0.0371972318339 118.454518798 1.0[[ 0.14731606]][[ 0.99998653]][[ 0.99999773]][[ 0.90821143]][[ 0.00057771]][[ 0.99997305]]
254 98.0 0.0264473136193 232.27086115 1.11363636364[[ 0.17832997]][[ 0.9999805]][[ 0.99999726]][[ 0.92434073]][[ 0.00069933]][[ 0.99996101]]
62 42.0 0.0351473922902 446.935326749 1.0[[ 0.09304172]][[ 0.99999428]][[ 0.99999857]][[ 0.85714214]][[ 0.00036487]][[ 0.99998855]]
272 106.0 0.0242079031684 59.2615966024 1.0[[ 0.22485083]][[ 0.99997884]][[ 0.99999654]][[ 0.91104122]][[ 0.00088177]][[ 0.99995767]]
12 22.0 0.0247933884298 607.240738828 1.0[[ 0.04652086]][[ 0.99999821]][[ 0.99999928]][[ 0.74999964]][[ 0.00018243]][[ 0.99999642]]
239 100.0 0.0239 242.564818314 1.11111111111[[ 0.21709736]][[ 0.99998104]][[ 0.99999666]][[ 0.90344661]][[ 0.00085136]][[ 0.99996208]]
85 52.0 0.0314349112426 155.678078318 1.04[[ 0.10854868]][[ 0.99999249]][[ 0.99999833]][[ 0.87499917]][[ 0.00042568]][[ 0.99998498]]
54 38.0 0.0373961218837 441.102515116 1.0[[ 0.06202782]][[ 0.99999511]][[ 0.99999905]][[ 0.89189141]][[ 0.00024325]][[ 0.99999022]]
87 66.0 0.0199724517906 142.105431029 1.0[[ 0.16282302]][[ 0.99999153]][[ 0.9999975]][[ 0.82644503]][[ 0.00063852]][[ 0.99998307]]
95 52.0 0.0351331360947 172.180526286 1.0[[ 0.11630215]][[ 0.99999183]][[ 0.99999821]][[ 0.87704829]][[ 0.00045609]][[ 0.99998366]]
22 26.0 0.0325443786982 361.925942752 1.0[[ 0.05427434]][[ 0.99999744]][[ 0.99999917]][[ 0.80555514]][[ 0.00021284]][[ 0.99999487]]
67 56.0 0.0213647959184 233.036905862 1.12[[ 0.15506954]][[ 0.99999308]][[ 0.99999762]][[ 0.79166547]][[ 0.00060812]][[ 0.99998617]]
207 76.0 0.0358379501385 169.15383793 1.02702702703[[ 0.15506954]][[ 0.99998414]][[ 0.99999762]][[ 0.91869799]][[ 0.00060812]][[ 0.99996828]]
178 66.0 0.0408631772268 189.443096814 1.03125[[ 0.12405563]][[ 0.99998641]][[ 0.99999809]][[ 0.92452735]][[ 0.00048649]][[ 0.99997281]]
161 66.0 0.0369605142332 142.317391486 1.0[[ 0.14731606]][[ 0.99998724]][[ 0.99999773]][[ 0.90256297]][[ 0.00057771]][[ 0.99997448]]
53 52.0 0.019600591716 201.581495901 1.0[[ 0.10854868]][[ 0.9999944]][[ 0.99999833]][[ 0.82499917]][[ 0.00042568]][[ 0.99998879]]
80 54.0 0.0274348422497 387.83370429 1.0[[ 0.06978129]][[ 0.99999302]][[ 0.99999893]][[ 0.91666613]][[ 0.00027365]][[ 0.99998605]]
132 74.0 0.0241051862673 104.701304472 1.0[[ 0.17057649]][[ 0.99998855]][[ 0.99999738]][[ 0.87058692]][[ 0.00066893]][[ 0.99997711]]
54 38.0 0.0373961218837 549.340623136 1.0[[ 0.09304172]][[ 0.99999487]][[ 0.99999857]][[ 0.83783712]][[ 0.00036487]][[ 0.99998975]]
23 26.0 0.0340236686391 332.913175054 1.0[[ 0.06978129]][[ 0.99999726]][[ 0.99999893]][[ 0.75675622]][[ 0.00027365]][[ 0.99999452]]
44 38.0 0.0304709141274 272.567853114 1.0[[ 0.07753477]][[ 0.99999559]][[ 0.99999881]][[ 0.8437494]][[ 0.00030406]][[ 0.99999118]]
88 52.0 0.0325443786982 343.376504758 1.04[[ 0.13180911]][[ 0.99999213]][[ 0.99999797]][[ 0.8521729]][[ 0.0005169]][[ 0.99998426]]
120 70.0 0.0244897959184 146.836774357 1.02941176471[[ 0.19383692]][[ 0.99998921]][[ 0.99999702]][[ 0.8397421]][[ 0.00076014]][[ 0.99997842]]
15 36.0 0.0115740740741 907.233864801 1.125[[ 0.06202782]][[ 0.9999975]][[ 0.99999905]][[ 0.76470541]][[ 0.00024325]][[ 0.99999499]]
73 54.0 0.0250342935528 481.123925528 1.03846153846[[ 0.10854868]][[ 0.99999314]][[ 0.99999833]][[ 0.8613853]][[ 0.00042568]][[ 0.99998629]]
48 38.0 0.0332409972299 645.480196171 1.0[[ 0.07753477]][[ 0.99999535]][[ 0.99999881]][[ 0.85294058]][[ 0.00030406]][[ 0.9999907]]
102 50.0 0.0408 262.27904708 1.0[[ 0.11630215]][[ 0.99999147]][[ 0.99999821]][[ 0.88281161]][[ 0.00045609]][[ 0.99998295]]
347 164.0 0.0129015466984 59.5943416616 1.12328767123[[ 0.33339951]][[ 0.9999718]][[ 0.99999487]][[ 0.89999744]][[ 0.00130745]][[ 0.9999436]]
